account_number,bank_name,date,description,debit,credit,balance
19571944444,ZENITH BANK OF INDIA,08/02/2024,IMPS-788261840757-LIFELINE PHARMACEUTICAL,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,08/02/2024,SERVICE CHARGES-SMS Alert Charges,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,09/02/2024,CHQ PAID-Priya Krishnan-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,10/02/2024,RTGS-ICICR817564501501-URBAN CONSTRUCTIONS,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,10/02/2024,UPI/DR/174406596074/Srinivas Iyer/6268696605@pay,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,10/02/2024,SERVICE CHARGES-Cheque Book Charges,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,12/02/2024,CHQ PAID-Ganesh Nair-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,12/02/2024,NEFT-352332673092-FASHION TEXTILES LTD,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,13/02/2024,SERVICE CHARGES-Account Maintenance,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,13/02/2024,UPI/DR/202500151957/Anitha Naidu/6025384233@pay,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,13/02/2024,CHQ PAID-Ramesh Naidu-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,13/02/2024,IMPS-387877771303-Kavitha Murthy,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,14/02/2024,IMPS-861298374361-Subramaniam Nair,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,15/02/2024,CHQ PAID-Kavitha Iyer-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,16/02/2024,CHQ PAID-Ganesh Naidu-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,16/02/2024,UPI/CR/521567271443/Ganesh Rao/8597601007@pay,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,19/02/2024,CHQ PAID-Kavitha Rao-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,19/02/2024,NEFT-196812668139-NETPULSE SYSTEMS,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,19/02/2024,UPI/CR/650700097702/Priya Menon/9412860628@pay,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,20/02/2024,NEFT Dr-549801663834-GST PAYMENT-GSTIN 94A9902,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,21/02/2024,CLG-FOOD INDUSTRIES CORP,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,21/02/2024,ATM WDL-82199,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,22/02/2024,SERVICE CHARGES-Cheque Book Charges,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,22/02/2024,NEFT-663602518733-Lakshmi Krishnan,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,23/02/2024,IMPS-802478311857-Subramaniam Menon,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,23/02/2024,RTGS-ICICR972195937976-DATABRIDGE INFOTECH,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,23/02/2024,NEFT-723476888192-AUTOMOTIVE PARTS CORP,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,24/02/2024,NEFT-162097359435-Kavitha Murthy,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,24/02/2024,UPI/DR/804837938965/Lakshmi Murthy/9888435199@pay,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,26/02/2024,CHQ PAID-Karthik Pillai-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,27/02/2024,IMPS-446994820083-DAILY NEEDS LIMITED,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,27/02/2024,RTGS-ICICR371041036990-URBAN ESTATES INDIA,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,27/02/2024,NEFT-155006968454-LOAN DISBURSEMENT-PREMIUM INFRASTRUCTURE,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,28/02/2024,IMPS-444424228080-Anitha Murthy,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,28/02/2024,Service Charges-Online Banking Charges,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,28/02/2024,Service Charges-Foreign Currency Markup,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,28/02/2024,Service Charges-Cheque Book Charges,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,29/02/2024,RTGS-ICICR576108252052-Lakshmi Naidu,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,29/02/2024,CLG-HOUSING DEVELOPERS CORP,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,01/03/2024,IMPS-112602519831-Subramaniam Menon,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,01/03/2024,CHQ PAID-Venkatesh Nair-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,02/03/2024,FAILED-INSUFFICIENT FUNDS-CASH WITHDRAWAL-Subramaniam Krishnan,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,02/03/2024,IMPS-242268780872-Ramesh Iyer,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,02/03/2024,IMPS-649447618472-HIGHWAY DEVELOPERS INDIA,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,02/03/2024,NEFT-123057364311-HEALTHCARE PRODUCTS LTD,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,04/03/2024,IMPS-348985411922-Karthik Naidu,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,04/03/2024,NEFT-632335522506-MINDWAVE CONSULTING,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,04/03/2024,CASH WITHDRAWAL-Subramaniam Nair,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,04/03/2024,IMPS-266663692451-DATABRIDGE INFOTECH,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,04/03/2024,UPI/DR/193082554439/Srinivas Murthy/7843725670@pay,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,04/03/2024,IMPS-307905027980-Kavitha Rao,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,05/03/2024,NEFT Dr-983095014518-RENT PAYMENT-MONTHLY RENT,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,05/03/2024,RTGS-ICICR427838328153-SUPPLY CHAIN CORP,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,05/03/2024,RTGS-ICICR950107335239-MINDWAVE CONSULTING,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,06/03/2024,CHQ PAID-Priya Menon-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,06/03/2024,CHQ PAID-Karthik Pillai-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,11/03/2024,NEFT-134285132938-FINANCE SOLUTIONS INDIA,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,12/03/2024,NEFT-178112367702-PREMIUM INFRASTRUCTURE,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,13/03/2024,CASH WITHDRAWAL-Ramesh Naidu,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,13/03/2024,NEFT-338754086090-Subramaniam Reddy,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,14/03/2024,IMPS-681715512814-Subramaniam Murthy,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,14/03/2024,NEFT-619785408915-Subramaniam Rao,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,14/03/2024,UPI/DR/302298505437/Ramesh Krishnan/9705914387@pay,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,14/03/2024,CHQ PAID-Kavitha Krishnan-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,15/03/2024,NEFT-808886766782-PRECISION ENGINEERING WORKS,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,15/03/2024,CASH DEPOSIT-Ramesh Rao,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,15/03/2024,CHQ PAID-Venkatesh Menon-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,15/03/2024,IMPS-728241214999-Ganesh Menon,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,15/03/2024,UPI/DR/233335682169/Subramaniam Krishnan/7897070492@pay,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,15/03/2024,NEFT-581730927036-Ramesh Nair,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,16/03/2024,NEFT-571869788789-Priya Naidu,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,16/03/2024,IMPS-526849659450-CYBERCRAFT SYSTEMS,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,18/03/2024,ATM WDL-37315,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,19/03/2024,CASH WITHDRAWAL-Karthik Reddy,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,19/03/2024,IMPS-656551457269-Lakshmi Murthy,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,20/03/2024,NEFT Dr-712058625450-GST PAYMENT-GSTIN 21A5226,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,20/03/2024,NEFT-631067848822-SOFTWAVE TECHNOLOGIES,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,21/03/2024,RTGS-ICICR454474324733-Lakshmi Krishnan,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,22/03/2024,NEFT-900723496653-Ganesh Pillai,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,23/03/2024,RTGS-ICICR590230671548-Ramesh Pillai,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,23/03/2024,CLG-CODEBASE SOLUTIONS,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,23/03/2024,NEFT-370538866857-INDUSTRIAL COMPONENTS INDIA,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,26/03/2024,NEFT-772587480512-WELLNESS BRANDS INDIA,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,26/03/2024,CASH DEPOSIT-Srinivas Murthy,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,26/03/2024,UPI/DR/489952826825/Ganesh Naidu/7174502489@pay,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,26/03/2024,ATM WDL-44603,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,27/03/2024,RTGS-ICICR183780933276-Ganesh Krishnan,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,28/03/2024,NEFT-771241091250-CLOUDTECH SERVICES,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,28/03/2024,CHQ PAID-Priya Iyer-MICR,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,28/03/2024,Service Charges-Cheque Book Charges,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,28/03/2024,Service Charges-Online Banking Charges,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,28/03/2024,Service Charges-SMS Alert Charges,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,30/03/2024,ATM WDL-57868,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,30/03/2024,ATM WDL-29977,0.0,0.0,0.0
19571944444,ZENITH BANK OF INDIA,30/03/2024,CLG-APEX HEAVY INDUSTRIES,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,03/01/2024,NEFT-942683954328-Mehul Patel,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,03/01/2024,RTGS-ICICR538928250097-Mehul Shah,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,04/01/2024,IMPS-874638784509-AUTOMOTIVE PARTS CORP,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,04/01/2024,NEFT-413364854900-REALTY VENTURES LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,04/01/2024,CLG-WELLNESS BRANDS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/01/2024,UPI/DR/666876850307/Nisha Parekh/9701188460@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/01/2024,IMPS-807733805593-INVESTMENT SERVICES INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/01/2024,CHQ PAID-Paresh Patel-MICR,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/01/2024,CASH WITHDRAWAL-Nilesh Desai,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/01/2024,IMPS-601196691788-CLOUDTECH SERVICES,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/01/2024,NEFT-920968938586-Nisha Patel,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/01/2024,NEFT-607727205787-FOOD INDUSTRIES CORP,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/01/2024,RTGS-ICICR826824457503-Jayesh Amin,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/01/2024,CASH WITHDRAWAL-Jayesh Desai,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/01/2024,CASH WITHDRAWAL-Bhavesh Desai,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,08/01/2024,IMPS-201538074078-Bhavesh Amin,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,08/01/2024,IMPS-329982926862-CLOUDTECH SERVICES,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,09/01/2024,NEFT-982720213977-THERMAL SYSTEMS LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,09/01/2024,UPI/CR/217894157982/Nisha Amin/6929267399@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,09/01/2024,IMPS-989284498637-INDUSTRIAL COMPONENTS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,10/01/2024,UPI/CR/861391640595/Nilesh Amin/8710295573@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,10/01/2024,NEFT Dr-808776885328-LOAN EMI-MONTHLY INSTALLMENT,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,10/01/2024,CHQ PAID-Hitesh Trivedi-MICR,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,12/01/2024,ATM WDL-22126,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,13/01/2024,NEFT-279494208918-Mehul Patel,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,13/01/2024,IMPS-909410133920-WEBSTREAM LIMITED,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,13/01/2024,NEFT-716173753110-Jayesh Desai,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,15/01/2024,UPI/CR/260035433497/Jayesh Modi/6854608125@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,15/01/2024,IMPS-982424315747-DATABRIDGE INFOTECH,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,16/01/2024,IMPS-612800651701-MOTOR INDUSTRIES LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,16/01/2024,CLG-DAILY NEEDS LIMITED,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,17/01/2024,UPI/DR/271885786595/Bhavesh Desai/7277050233@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,17/01/2024,IMPS-122532828086-GATEWAY PROJECTS LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,17/01/2024,UPI/DR/360913302165/Nisha Amin/9768147261@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,17/01/2024,CLG-DIGITAL SOLUTIONS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,18/01/2024,CLG-CYBERCRAFT SYSTEMS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,18/01/2024,CASH DEPOSIT-Paresh Modi,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,18/01/2024,CHQ PAID-Jayesh Vora-MICR,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,19/01/2024,ATM WDL-49813,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,20/01/2024,IMPS-556349997288-AUTOMOTIVE PARTS CORP,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,22/01/2024,NEFT-141794734603-SUPPLY CHAIN CORP,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,22/01/2024,CLG-MINDWAVE CONSULTING,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,23/01/2024,CLG-EXPRESS LOGISTICS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,23/01/2024,NEFT-280955220774-URBAN ESTATES INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,24/01/2024,IMPS-543789373695-GATEWAY PROJECTS LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,24/01/2024,CASH DEPOSIT-Hitesh Amin,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,24/01/2024,CLG-CONSUMER PRODUCTS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,25/01/2024,IMPS-179513647834-THERMAL SYSTEMS LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,27/01/2024,CLG-DAILY NEEDS LIMITED,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,29/01/2024,UPI/CR/329473570542/Jayesh Patel/7853933518@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,29/01/2024,CLG-SOFTWAVE TECHNOLOGIES,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,29/01/2024,CLG-DAILY NEEDS LIMITED,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,29/01/2024,NEFT-751236703298-METROPOLITAN BUILDERS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,30/01/2024,NEFT-693917771982-WEBSTREAM LIMITED,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,31/01/2024,CLG-RETAIL SOLUTIONS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,01/02/2024,CLG-FABRIC INDUSTRIES INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,02/02/2024,RTGS-ICICR226359708961-METROPOLITAN BUILDERS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,03/02/2024,REVERSAL-CLG-FABRIC INDUSTRIES INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,03/02/2024,NEFT-615568536724-REALTY VENTURES LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,03/02/2024,NEFT-483473319448-INVESTMENT SERVICES INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/02/2024,RTGS-ICICR924113226976-MOTOR INDUSTRIES LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/02/2024,UPI/CR/387224112012/Nisha Modi/9237472825@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/02/2024,CLG-SOFTWAVE TECHNOLOGIES,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/02/2024,NEFT-308920643900-WEBSTREAM LIMITED,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/02/2024,RTGS-ICICR836556145488-GATEWAY PROJECTS LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/02/2024,Dividend Cr-CONSTRUCTION SOLUTIONS LTD-EQUITY SHARES,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/02/2024,CLG-CYBERCRAFT SYSTEMS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/02/2024,UPI/CR/984236305357/Nilesh Patel/8709705343@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/02/2024,UPI/CR/478463577749/Bhavesh Shah/8378399224@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/02/2024,IMPS-939492979392-URBAN ESTATES INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/02/2024,CASH DEPOSIT-Ketan Patel,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,08/02/2024,UPI/CR/606308955369/Nisha Amin/7470909325@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,09/02/2024,CLG-WELLNESS BRANDS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,10/02/2024,CASH DEPOSIT-Jayesh Parekh,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,10/02/2024,IMPS-817252390350-CAPITAL VENTURES INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,12/02/2024,NEFT-310899006563-DAILY NEEDS LIMITED,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,12/02/2024,IMPS-569288927768-PERSONAL CARE LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,13/02/2024,CLG-FOOD INDUSTRIES CORP,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,13/02/2024,NEFT-845303255496-DATABRIDGE INFOTECH,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,13/02/2024,UPI/CR/539060513304/Bhavesh Modi/6919533141@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,13/02/2024,NEFT-173323262074-METROPOLITAN BUILDERS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,14/02/2024,NEFT-808214290538-TECHVISION SYSTEMS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,14/02/2024,IMPS-561127742071-FINANCE SOLUTIONS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,14/02/2024,CASH DEPOSIT-Hitesh Amin,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,15/02/2024,IMPS-340499565202-PREMIUM INFRASTRUCTURE,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,16/02/2024,UPI/CR/652344247635/Mehul Modi/9831942148@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,16/02/2024,RTGS-ICICR760109537312-CYBERCRAFT SYSTEMS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,17/02/2024,NEFT-621437094163-LOAN DISBURSEMENT-CARGO SOLUTIONS LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,17/02/2024,ATM WDL-25326,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,19/02/2024,IMPS-241066079276-WELLNESS BRANDS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,19/02/2024,CASH DEPOSIT-Paresh Vora,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,20/02/2024,CLG-WELLNESS BRANDS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,20/02/2024,CLG-CONSTRUCTION SOLUTIONS LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,21/02/2024,IMPS-817898578542-REALTY VENTURES LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,23/02/2024,RTGS-ICICR889947549907-INVESTMENT SERVICES INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,23/02/2024,RTGS-ICICR124762572577-CYBERCRAFT SYSTEMS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,23/02/2024,NEFT-233632519451-LOAN DISBURSEMENT-FINANCE SOLUTIONS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,23/02/2024,CLG-CONSTRUCTION SOLUTIONS LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,26/02/2024,UPI/CR/579290068048/Paresh Trivedi/8979944009@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,26/02/2024,RTGS-ICICR489472345091-NETFORGE TECHNOLOGIES,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,27/02/2024,RTGS-ICICR228558658020-DATABRIDGE INFOTECH,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,27/02/2024,UPI/CR/249534793542/Ketan Parekh/9972650546@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,27/02/2024,UPI/CR/583694830784/Hitesh Amin/8208140317@pay,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,28/02/2024,RTGS-ICICR266461208652-PRECISION ENGINEERING WORKS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,28/02/2024,CLG-CONSUMER PRODUCTS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,28/02/2024,Service Charges-Cheque Book Charges,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,28/02/2024,Service Charges-NEFT/RTGS Charges,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,29/02/2024,NEFT-438804172433-DATABRIDGE INFOTECH,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,29/02/2024,CASH DEPOSIT-Paresh Shah,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,29/02/2024,CLG-SUPPLY CHAIN CORP,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,01/03/2024,NEFT-564230896126-REALTY VENTURES LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,01/03/2024,RTGS-ICICR635234455811-NETPULSE SYSTEMS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,02/03/2024,REVERSAL-RTGS-ICICR266461208652-PRECISION ENGINEERING WORKS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,02/03/2024,IMPS-912335188890-WELLNESS BRANDS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,04/03/2024,NEFT-140941051877-PRECISION ENGINEERING WORKS,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,04/03/2024,CLG-CREDIT SERVICES LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,04/03/2024,CLG-EXPRESS LOGISTICS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/03/2024,NEFT-850429627515-MEDCARE LABORATORIES,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/03/2024,NEFT-668356284678-FOOD INDUSTRIES CORP,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/03/2024,CLG-CONSUMER PRODUCTS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/03/2024,IMPS-340291150894-FASHION TEXTILES LTD,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,05/03/2024,CLG-AUTOMOTIVE PARTS CORP,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/03/2024,IMPS-110942161726-MEDCARE LABORATORIES,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/03/2024,IMPS-206755985211-INDUSTRIAL COMPONENTS INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/03/2024,NEFT-303341246279-URBAN ESTATES INDIA,0.0,0.0,0.0
95246614414,CITADEL BANK OF INDIA,06/03/2024,UPI/CR/406654786329/Nilesh Patel/8692932346@pay,0.0,0.0,0.0
