account_number,bank_name,date,amount,type,narration,payment_mode,category
19772027205,Velocity Banking Corporation,2024-02-26 07:35:11,73429.37,CREDIT,NEFT Cr-120429030185-ICIC0SF0002-PRECISION ENGINEERING WORKS--,NEFT,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-02-26 11:11:36,19312.95,CREDIT,IMPS BRN SALARY TRF BY-WEBSTREAM LIMITED,IMPS,SALARY
19772027205,Velocity Banking Corporation,2024-02-26 11:51:49,41522.05,DEBIT,IMPS Dr-228017625802-SHREYA PAUL,IMPS,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-02-26 15:06:31,59451.5,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), DAILY NEEDS LIMITED",CHQ,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-02-26 15:13:18,140091.82,CREDIT,NEFT Cr-443821614384-ICIC0SF0002-TECHVISION SYSTEMS--,NEFT,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-02-28 07:59:22,12545.29,CREDIT,UPI/CR/814266065675/SUBRATA SAHA/SENT-TRANSFER FROM 8113424356,UPI,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-02-28 08:32:48,7617.41,DEBIT,IMPS Dr-550788120337-SOURAV DAS,IMPS,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-02-28 14:17:18,211676.81,DEBIT,Chq Paid-MICR Inward Clearing-BIPLAB MITRA-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-02-28 23:59:00,344.46,DEBIT,Service Charges-Account Maintenance,NETBANKING,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-02-28 23:59:00,58.8,DEBIT,Service Charges-SMS Alert Charges,NETBANKING,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-02-29 10:02:23,16527.56,CREDIT,CASH-BNA-SELF-RAHUL SEN,NETBANKING,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-01 06:19:44,6591.44,DEBIT,ATM WDL-ATM CASH 57135,POS,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-01 12:44:59,106999.56,CREDIT,NEFT Cr-458919642679-ICIC0SF0002-APEX HEAVY INDUSTRIES--,NEFT,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-01 15:06:33,76060.33,DEBIT,Chq Paid-MICR Inward Clearing-MOUMITA DUTTA-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-02 06:09:41,31445.56,DEBIT,NEFT Dr-356342329321-HDFC0009038-SWAGATA MUKHERJEE,NEFT,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-02 16:07:13,309309.55,CREDIT,RTGS Cr-ICICR949441588914-ICIC0000011-DATABRIDGE INFOTECH--/URGENT/,NETBANKING,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-04 12:02:51,25505.5,CREDIT,UPI/CR/683979152733/SUBRATA CHAKRABORTY/SENT-TRANSFER FROM 8046214380,UPI,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-04 13:48:39,221883.7,CREDIT,NEFT Cr-481941132051-ICIC0SF0002-MONEY SERVICES LTD--,NEFT,SALARY
19772027205,Velocity Banking Corporation,2024-03-05 12:40:31,13330.62,DEBIT,ATM WDL-ATM CASH 41517,POS,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-05 19:55:39,151088.52,CREDIT,NEFT Cr-438627473941-ICIC0SF0002-TRADING HOUSE LTD--,NEFT,SALARY
19772027205,Velocity Banking Corporation,2024-03-06 14:07:58,184911.33,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), SKYLINE BUILDERS",CHQ,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-07 10:06:03,248956.58,DEBIT,NEFT Dr-541001900700-HDFC0009038-SOURAV GHOSH,NEFT,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-07 14:43:47,99859.92,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), SHIPPING SERVICES INDIA",CHQ,SALARY
19772027205,Velocity Banking Corporation,2024-03-09 11:35:29,143853.51,CREDIT,IMPS BRN SALARY TRF BY-SNACKS MANUFACTURING LTD,IMPS,SALARY
19772027205,Velocity Banking Corporation,2024-03-09 14:47:17,34583.89,CREDIT,UPI/CR/561360713328/RAHUL BANERJEE/SENT-TRANSFER FROM 8661040198,UPI,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-09 16:02:37,39568.1,DEBIT,Cash Withdrawal-MITALI ROY,NETBANKING,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-11 06:59:47,885524.34,DEBIT,RTGS Dr-CNRBR848208869192-HDFC0004171-PRIYANKA BISWAS-/NONE,NETBANKING,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-11 11:37:12,81028.4,DEBIT,Chq Paid-MICR Inward Clearing-BIPLAB MITRA-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-11 15:56:41,4665.63,DEBIT,UPI/DR/406989997572/BIPLAB MITRA/UPI-TRANSFER TO 6578979888,UPI,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-12 15:29:38,40392.39,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), CYBERCRAFT SYSTEMS",CHQ,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-14 06:41:37,2735.27,CREDIT,UPI/CR/944489881799/SHREYA MITRA/SENT-TRANSFER FROM 8120370196,UPI,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-15 08:51:42,60023.06,DEBIT,NEFT Dr-829461893661-HDFC0009038-MOUMITA DUTTA,NEFT,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-15 14:00:00,11111.71,CREDIT,Dividend Cr-FABRIC INDUSTRIES INDIA-EQUITY SHARES,NETBANKING,REDEMPTION
19772027205,Velocity Banking Corporation,2024-03-18 12:31:37,29692.53,DEBIT,Chq Paid-MICR Inward Clearing-TAPAS MUKHERJEE-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-18 14:10:22,9204.4,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), COMMERCIAL PROPERTIES INDIA",CHQ,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-19 16:35:48,36562.67,CREDIT,NEFT Cr-624225732181-ICIC0SF0002-RETAIL COMMERCE INDIA--,NEFT,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-20 15:30:00,42086.42,DEBIT,NEFT Dr-295637446229-GST PAYMENT-GSTIN 52B2430,NEFT,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-21 06:11:22,38215.29,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), BUILDING SOLUTIONS LTD",CHQ,SALARY
19772027205,Velocity Banking Corporation,2024-03-21 10:59:51,3028.46,CREDIT,UPI/CR/282812913021/ANANYA BISWAS/SENT-TRANSFER FROM 6743424127,UPI,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-22 16:08:53,66929.72,CREDIT,RTGS Cr-ICICR276829909962-ICIC0000011-BUILDING SOLUTIONS LTD--/URGENT/,NETBANKING,SALARY
19772027205,Velocity Banking Corporation,2024-03-22 18:05:49,66463.22,CREDIT,NEFT Cr-395430028526-ICIC0SF0002-MONEY SERVICES LTD--,NEFT,SALARY
19772027205,Velocity Banking Corporation,2024-03-26 10:42:23,8108.59,DEBIT,UPI/DR/513611554361/RAHUL BOSE/UPI-TRANSFER TO 9326233575,UPI,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-26 13:43:40,125587.01,DEBIT,NEFT Dr-361354662826-HDFC0009038-RAHUL SENGUPTA,NEFT,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-26 15:59:58,52237.76,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), RETAIL BRANDS CORP",CHQ,SALARY
19772027205,Velocity Banking Corporation,2024-03-26 18:02:32,27168.04,DEBIT,NEFT Dr-485701000689-HDFC0009038-ARIJIT PAUL,NEFT,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-26 21:55:08,2119.83,DEBIT,Cash Withdrawal-ANINDYA ROY,NETBANKING,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-28 11:28:06,63821.29,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), VEHICLE SYSTEMS INDIA",CHQ,GENERAL_CREDIT
19772027205,Velocity Banking Corporation,2024-03-28 16:38:34,8648.08,CREDIT,IMPS BRN SALARY TRF BY-HEALTHCARE PRODUCTS LTD,IMPS,SALARY
19772027205,Velocity Banking Corporation,2024-03-28 23:59:00,56.33,DEBIT,Service Charges-Statement Charges,NETBANKING,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-28 23:59:00,483.42,DEBIT,Service Charges-Demat Account AMC,NETBANKING,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-28 23:59:00,18.59,DEBIT,Service Charges-NEFT/RTGS Charges,NEFT,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-30 10:19:17,81043.5,DEBIT,NEFT Dr-825302495713-HDFC0009038-RAHUL GUPTA,NEFT,GENERAL_DEBIT
19772027205,Velocity Banking Corporation,2024-03-30 12:21:25,12184.2,CREDIT,NEFT Cr-996614480232-ICIC0SF0002-CREDIT SERVICES LTD--,NEFT,SALARY
19772027205,Velocity Banking Corporation,2024-03-30 12:25:37,2014.49,DEBIT,Cash Withdrawal-MOUMITA SEN,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-03 11:48:20,59222.5,CREDIT,NEFT Cr-382470473101-ICIC0SF0002-COMMERCIAL PROPERTIES INDIA--,NEFT,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-03 12:31:35,25096.82,CREDIT,IMPS BRN SALARY TRF BY-EXPRESS LOGISTICS INDIA,IMPS,SALARY
75137514967,Prosperity Bank Limited,2024-01-03 13:30:19,4965.37,DEBIT,ATM WDL-ATM CASH 98202,POS,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-04 09:38:31,10277.01,CREDIT,UPI/CR/315987264159/ANITHA SUBRAMANIAN/SENT-TRANSFER FROM 6370881802,UPI,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-05 10:00:00,12699.05,DEBIT,NEFT Dr-820482937336-RENT PAYMENT-MONTHLY RENT,NEFT,RENT
75137514967,Prosperity Bank Limited,2024-01-05 10:11:19,18915.36,CREDIT,CASH-BNA-SELF-SUBRAMANIAM BALAJI,NETBANKING,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-05 13:12:26,6455.93,CREDIT,UPI/CR/185861986216/SUMA SUNDARAM/SENT-TRANSFER FROM 7492774459,UPI,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-05 15:18:19,22190.69,CREDIT,CASH-BNA-SELF-KRISHNA IYER,NETBANKING,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-05 15:55:03,222075.24,DEBIT,RTGS Dr-CNRBR638521777919-HDFC0004171-ARJUN PILLAI-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-06 10:36:33,28687.44,DEBIT,RTGS Dr-CNRBR427057613870-HDFC0004171-MEERA NAIR-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-06 11:11:43,2396.05,CREDIT,IMPS BRN SALARY TRF BY-RESIDENTIAL PROJECTS LTD,IMPS,SALARY
75137514967,Prosperity Bank Limited,2024-01-06 19:03:07,18068.16,CREDIT,NEFT Cr-857448146663-ICIC0SF0002-DAIRY PRODUCTS INDIA--,NEFT,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-08 06:14:42,488.86,DEBIT,UPI/DR/451811703837/PRIYA NAIR/UPI-TRANSFER TO 6129192016,UPI,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-08 13:33:29,8507.97,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), HEALTHCARE PRODUCTS LTD",CHQ,SALARY
75137514967,Prosperity Bank Limited,2024-01-08 13:57:10,1467.83,DEBIT,Cash Withdrawal-POOJA IYER,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-08 20:24:54,17347.6,DEBIT,Chq Paid-MICR Inward Clearing-KRISHNA NAIR-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-09 06:14:29,4749.24,CREDIT,CASH-BNA-SELF-PADMA HEGDE,NETBANKING,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-09 12:51:18,3604.83,CREDIT,CASH-BNA-SELF-LAKSHMI NAIDU,NETBANKING,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-09 13:54:17,17978.5,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), PREMIUM INFRASTRUCTURE",CHQ,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-11 07:43:30,13977.26,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), CREDIT SERVICES LTD",CHQ,SALARY
75137514967,Prosperity Bank Limited,2024-01-11 16:21:02,2026.73,DEBIT,UPI/DR/513518299073/VENKATESH PILLAI/UPI-TRANSFER TO 6399592433,UPI,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-12 06:52:37,21085.56,CREDIT,NEFT Cr-479624742388-ICIC0SF0002-WHOLESALE TRADERS LTD--,NEFT,SALARY
75137514967,Prosperity Bank Limited,2024-01-12 11:12:14,103063.03,CREDIT,RTGS Cr-ICICR717407540463-ICIC0000011-METROPOLITAN BUILDERS--/URGENT/,NETBANKING,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-12 15:51:53,9315.22,CREDIT,UPI/CR/933500774226/REVATHI HEGDE/SENT-TRANSFER FROM 6936490274,UPI,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-12 17:22:21,38728.67,DEBIT,Chq Paid-MICR Inward Clearing-KARTHIK RAMAN-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-13 06:45:15,71003.21,CREDIT,NEFT Cr-676689720685-ICIC0SF0002-MINDWAVE CONSULTING--,NEFT,SALARY
75137514967,Prosperity Bank Limited,2024-01-13 10:38:52,25558.18,DEBIT,Chq Paid-MICR Inward Clearing-LAKSHMI SHETTY-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-13 12:50:30,34193.03,CREDIT,IMPS BRN SALARY TRF BY-URBAN CONSTRUCTIONS,IMPS,SALARY
75137514967,Prosperity Bank Limited,2024-01-16 08:00:23,44664.0,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), FOOD INDUSTRIES CORP",CHQ,SALARY
75137514967,Prosperity Bank Limited,2024-01-16 13:18:08,51965.77,CREDIT,NEFT Cr-373283392418-ICIC0SF0002-THERMAL SYSTEMS LTD--,NEFT,SALARY
75137514967,Prosperity Bank Limited,2024-01-17 11:37:17,10228.69,DEBIT,Cash Withdrawal-KAVITHA VARMA,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-17 12:37:39,278812.7,CREDIT,RTGS Cr-ICICR445859148286-ICIC0000011-CREDIT SERVICES LTD--/URGENT/,NETBANKING,SALARY
75137514967,Prosperity Bank Limited,2024-01-17 14:19:51,187796.96,DEBIT,Chq Paid-MICR Inward Clearing-BHARATH BHAT-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-18 06:44:38,120176.89,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), WEBSTREAM LIMITED",CHQ,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-19 07:27:11,13319.66,DEBIT,ATM WDL-ATM CASH 18764,POS,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-19 14:19:32,117665.51,DEBIT,Chq Paid-MICR Inward Clearing-RAMESH VARMA-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-19 19:35:21,259120.84,CREDIT,RTGS Cr-ICICR677487772579-ICIC0000011-WELLNESS LABS INDIA--/URGENT/,NETBANKING,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-19 21:43:19,54702.41,DEBIT,NEFT Dr-759680292213-HDFC0009038-SRINIVAS SUBRAMANIAN,NEFT,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-20 11:10:16,3603.08,DEBIT,ATM WDL-ATM CASH 43870,POS,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-22 06:17:19,86229.36,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), COTTON MILLS CORP",CHQ,SALARY
75137514967,Prosperity Bank Limited,2024-01-22 09:30:00,3796.56,DEBIT,NEFT Dr-505549325047-SOFTWARE SUBSCRIPTION,NEFT,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-22 10:04:32,62337.55,DEBIT,NEFT Dr-315603774531-HDFC0009038-PRAKASH SWAMY,NEFT,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-22 13:28:10,667675.93,CREDIT,RTGS Cr-ICICR710567481724-ICIC0000011-PHARMACY PRODUCTS LTD--/URGENT/,NETBANKING,SALARY
75137514967,Prosperity Bank Limited,2024-01-22 13:46:25,73043.69,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), PREMIUM PROPERTIES LTD",CHQ,SALARY
75137514967,Prosperity Bank Limited,2024-01-22 13:56:52,142889.94,CREDIT,IMPS BRN SALARY TRF BY-PERSONAL CARE LTD,IMPS,SALARY
75137514967,Prosperity Bank Limited,2024-01-23 10:44:56,193014.59,DEBIT,IMPS Dr-303882340160-BHARATH SUNDARAM,IMPS,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-23 10:49:39,206776.63,CREDIT,NEFT Cr-377481117316-ICIC0SF0002-MECHANICAL SOLUTIONS LTD--,NEFT,SALARY
75137514967,Prosperity Bank Limited,2024-01-23 15:04:33,2868145.04,CREDIT,RTGS Cr-ICICR997399751998-ICIC0000011-SNACKS MANUFACTURING LTD--/URGENT/,NETBANKING,SALARY
75137514967,Prosperity Bank Limited,2024-01-23 15:37:00,1185862.98,CREDIT,NEFT Cr-290255477532-ICIC0SF0002-ROADWAY INFRATECH--,NEFT,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-25 09:25:53,1171804.34,CREDIT,NEFT Cr-587972882012-ICIC0SF0002-RETAIL COMMERCE INDIA--,NEFT,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-29 14:35:47,3142751.22,CREDIT,NEFT Cr-168353338188-ICIC0SF0002-LIFELINE PHARMACEUTICAL--,NEFT,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-29 17:48:24,3620724.87,DEBIT,Chq Paid-MICR Inward Clearing-NANDINI PILLAI-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-30 11:47:20,1202506.53,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), EXPRESS LOGISTICS INDIA",CHQ,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-30 13:14:22,141538.5,CREDIT,IMPS BRN SALARY TRF BY-PACKAGED GOODS LTD,IMPS,SALARY
75137514967,Prosperity Bank Limited,2024-01-30 14:31:35,54383.97,DEBIT,UPI/DR/612170512596/KAVITHA BHAT/UPI-TRANSFER TO 7650122527,UPI,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-31 10:39:20,741637.56,CREDIT,CASH-BNA-SELF-RADHA BHAT,NETBANKING,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-01-31 15:11:36,4831556.24,DEBIT,RTGS Dr-CNRBR851338534113-HDFC0004171-SAVITHA SUNDARAM-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-31 15:52:56,704361.52,DEBIT,Chq Paid-MICR Inward Clearing-SUBRAMANIAM SUBRAMANIAN-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-01-31 19:36:27,610075.32,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), DAILY NEEDS LIMITED",CHQ,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-02-01 10:28:24,91231.02,CREDIT,CASH-BNA-SELF-SHANTI SUNDARAM,NETBANKING,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-02-01 13:07:05,362487.93,DEBIT,Chq Paid-MICR Inward Clearing-DEEPA HEGDE-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-01 13:16:53,61941.12,DEBIT,Cash Withdrawal-ADITYA VENKAT,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-01 16:53:27,30217.83,DEBIT,UPI/DR/746551456442/RAMESH SWAMY/UPI-TRANSFER TO 7639702186,UPI,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-02 13:24:40,1075077.99,DEBIT,RTGS Dr-CNRBR802754131285-HDFC0004171-SUMA SHETTY-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-03 10:04:36,758013.32,DEBIT,NEFT Dr-227901252680-HDFC0009038-ARJUN PILLAI,NEFT,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-03 11:51:54,494408.54,DEBIT,Chq Paid-MICR Inward Clearing-RAJESH HEGDE-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-03 12:14:58,21571.19,DEBIT,UPI/DR/153458239649/VENKATESH ACHARYA/UPI-TRANSFER TO 6157134172,UPI,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-05 10:00:00,12699.05,DEBIT,NEFT Dr-777358730483-RENT PAYMENT-MONTHLY RENT,NEFT,RENT
75137514967,Prosperity Bank Limited,2024-02-05 14:16:46,399198.35,DEBIT,RTGS Dr-CNRBR986231173025-HDFC0004171-ARJUN MURTHY-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-06 10:05:37,121423.0,DEBIT,Chq Paid-MICR Inward Clearing-RAMESH REDDY-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-08 10:23:18,35420.88,DEBIT,Chq Paid-MICR Inward Clearing-GANESH SWAMY-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-08 16:53:52,29427.94,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), CONSTRUCTION SOLUTIONS LTD",CHQ,SALARY
75137514967,Prosperity Bank Limited,2024-02-09 06:33:49,23288.17,CREDIT,IMPS BRN SALARY TRF BY-FASTMOVE LOGISTICS,IMPS,SALARY
75137514967,Prosperity Bank Limited,2024-02-10 11:14:25,18230.99,CREDIT,NEFT Cr-597708902736-ICIC0SF0002-HEALTHCARE PRODUCTS LTD--,NEFT,SALARY
75137514967,Prosperity Bank Limited,2024-02-10 16:31:18,8470.51,CREDIT,UPI/CR/520236196272/LAKSHMI SHETTY/SENT-TRANSFER FROM 6612153463,UPI,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-02-12 06:33:49,23288.17,DEBIT,REVERSAL-IMPS BRN SALARY TRF BY-FASTMOVE LOGISTICS,IMPS,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-12 10:50:33,128125.2,DEBIT,RTGS Dr-CNRBR842262528633-HDFC0004171-SUBRAMANIAM NAIR-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-13 10:29:52,24744.67,DEBIT,NEFT Dr-922384694813-HDFC0009038-REVATHI RAMAN,NEFT,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-14 07:18:56,9675.6,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), FOUNDATION PROJECTS LTD",CHQ,SALARY
75137514967,Prosperity Bank Limited,2024-02-14 15:40:16,12377.27,CREDIT,IMPS BRN SALARY TRF BY-TRADING HOUSE LTD,IMPS,SALARY
75137514967,Prosperity Bank Limited,2024-02-16 12:29:06,110681.75,CREDIT,RTGS Cr-ICICR671722321381-ICIC0000011-MARKET DISTRIBUTORS CORP--/URGENT/,NETBANKING,SALARY
75137514967,Prosperity Bank Limited,2024-02-16 15:38:41,54558.55,CREDIT,NEFT Cr-911669055966-ICIC0SF0002-FINANCIAL PARTNERS INDIA--,NEFT,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-02-17 15:11:24,74262.46,DEBIT,RTGS Dr-CNRBR955222037617-HDFC0004171-POOJA MENON-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-20 12:02:32,18855.13,CREDIT,NEFT Cr-826678529069-ICIC0SF0002-GATEWAY PROJECTS LTD--,NEFT,SALARY
75137514967,Prosperity Bank Limited,2024-02-20 16:01:12,91564.44,DEBIT,RTGS Dr-CNRBR362253393729-HDFC0004171-BHARATH VENKAT-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-21 08:29:11,78876.8,DEBIT,RTGS Dr-CNRBR865910883646-HDFC0004171-KARTHIK BALAJI-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-21 13:33:45,9908.33,CREDIT,NEFT Cr-695441718414-ICIC0SF0002-RETAIL COMMERCE INDIA--,NEFT,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-02-21 15:36:39,1344.85,DEBIT,Cash Withdrawal-RADHA MURTHY,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-21 19:26:55,738.43,CREDIT,UPI/CR/356290959501/RAJESH REDDY/SENT-TRANSFER FROM 6112583399,UPI,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-02-22 07:01:23,1316.95,DEBIT,Cash Withdrawal-RADHA VARMA,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-22 09:30:00,4357.54,DEBIT,NEFT Dr-511277337043-INSURANCE PREMIUM,NEFT,EMI
75137514967,Prosperity Bank Limited,2024-02-22 16:08:30,24954.35,DEBIT,RTGS Dr-CNRBR206474963423-HDFC0004171-KAVITHA MURTHY-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-23 15:31:20,14614.72,DEBIT,RTGS Dr-CNRBR809190663184-HDFC0004171-SHANTI RAMAN-/NONE,NETBANKING,GENERAL_DEBIT
75137514967,Prosperity Bank Limited,2024-02-23 15:59:58,213.71,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), TECHVISION SYSTEMS",CHQ,GENERAL_CREDIT
75137514967,Prosperity Bank Limited,2024-02-23 16:40:39,756.98,CREDIT,CASH-BNA-SELF-VISHNU IYER,NETBANKING,GENERAL_CREDIT
